id,latitude,longitude,neighbourhood_cleansed,neighbourhood_group_cleansed,price
41433498.0,40.76605,-73.98434,Hell's Kitchen,Manhattan,225.0
10887847.0,40.79793,-73.96322,Upper West Side,Manhattan,65.0
9.775103336111688e+17,40.7601775,-73.9843631,Theater District,Manhattan,454.0
7194538.0,40.80818,-73.94964,Harlem,Manhattan,540.0
12778678.0,40.7602,-73.96595,Midtown,Manhattan,162.0
8.876981374498266e+17,40.7894,-73.94402,East Harlem,Manhattan,110.0
1.3415506990975096e+18,40.7806676,-73.9520362,Upper East Side,Manhattan,105.0
51870855.0,40.76194,-73.99,Hell's Kitchen,Manhattan,124.0
3803622.0,40.7132,-74.005,Civic Center,Manhattan,300.0
7.969736967407128e+17,40.76464957857206,-73.97654107092816,Midtown,Manhattan,224.0
6.956889042355442e+17,40.74172009999999,-73.99650609999999,Chelsea,Manhattan,356.0
1.1611625119102351e+18,40.7926928487437,-73.9747692226608,Upper West Side,Manhattan,74.0
5065185.0,40.79495,-73.97237,Upper West Side,Manhattan,150.0
1.364561054344359e+18,40.7845882,-73.9742373,Upper West Side,Manhattan,413.0
1.1312763519831665e+18,40.76626272807127,-73.95490546163903,Upper East Side,Manhattan,131.0
9.261084013263084e+17,40.73869912618747,-74.00492352380371,West Village,Manhattan,375.0
43421180.0,40.78442,-73.97276,Upper West Side,Manhattan,248.0
41178612.0,40.71759,-73.99853,Little Italy,Manhattan,706.0
1.1169860590419276e+18,40.75844,-73.99478,Hell's Kitchen,Manhattan,270.0
5.687729140925802e+17,40.79773,-73.93506,East Harlem,Manhattan,118.0
14213699.0,40.76351,-73.98541,Hell's Kitchen,Manhattan,329.0
52170623.0,40.74096,-73.99804,Chelsea,Manhattan,158.0
5.985078582244264e+17,40.747211,-73.987808,Midtown,Manhattan,250.0
1.1051571093577514e+18,40.79384539629999,-73.97106214483519,Upper West Side,Manhattan,414.0
325429.0,40.77534,-73.95106,Upper East Side,Manhattan,179.0
24497152.0,40.75498962402344,-73.96636199951172,Midtown,Manhattan,111.0
50067437.0,40.76624,-73.97967,Midtown,Manhattan,304.0
20714171.0,40.7542,-73.99554,Hell's Kitchen,Manhattan,170.0
43451371.0,40.73407,-74.0017,West Village,Manhattan,266.0
1.338415718596626e+18,40.7967768,-73.9478302,East Harlem,Manhattan,51.0
48587330.0,40.76392,-73.97574,Midtown,Manhattan,319.0
1.196581295094457e+18,40.79276117803468,-73.97462582261049,Upper West Side,Manhattan,61.0
1.2422077118543306e+18,40.7347382,-73.98696149999999,Gramercy,Manhattan,98.0
37207174.0,40.77171943558887,-73.98210009541886,Upper West Side,Manhattan,271.0
1.0107687756280922e+18,40.7450659,-74.0015658,Chelsea,Manhattan,340.0
6.493618048017211e+17,40.70562,-74.00811,Financial District,Manhattan,253.0
31622448.0,40.80491,-73.94737,Harlem,Manhattan,146.0
9.806174498107872e+17,40.76306921792833,-73.9611667132229,Upper East Side,Manhattan,512.0
44531911.0,40.79797,-73.93671,East Harlem,Manhattan,120.0
13388210.0,40.76433944702149,-73.98876953125,Hell's Kitchen,Manhattan,76.0
5884835.0,40.736713307493474,-73.98670197531521,Gramercy,Manhattan,280.0
17431995.0,40.73533,-73.98049,Gramercy,Manhattan,146.0
9.984137308602342e+17,40.746,-73.98742,Midtown,Manhattan,203.0
14237735.0,40.82261643776242,-73.94622436782342,Harlem,Manhattan,95.0
5.949927946300522e+17,40.82602,-73.95075,Harlem,Manhattan,135.0
1.2188914713031232e+18,40.7499818,-73.9809627,Murray Hill,Manhattan,200.0
53410940.0,40.72296,-73.99299,Lower East Side,Manhattan,225.0
12832371.0,40.77051,-73.95714,Upper East Side,Manhattan,163.0
1.364683828642541e+18,40.708157040767645,-74.00899659446995,Financial District,Manhattan,150.0
36379292.0,40.72,-73.99463,Nolita,Manhattan,157.0
9.32578265767797e+17,40.738124279994274,-74.00323669836914,West Village,Manhattan,235.0
49089513.0,40.7485,-73.99551,Chelsea,Manhattan,104.0
3556577.0,40.83498,-73.9393,Washington Heights,Manhattan,85.0
20951141.0,40.80096,-73.95526,Harlem,Manhattan,378.0
1.0387240222089088e+18,40.70681169270785,-74.00633210773573,Financial District,Manhattan,205.0
