host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_identity_verified,accommodates,bathrooms,bedrooms,beds,off_peak_min,peak_min,peak_max,off_peak_max,availability_30,availability_90,number_of_reviews,number_of_reviews_l30d,estimated_occupancy_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,has_self_checkin,has_wifi,has_kitchen,has_dryer,has_air_conditioning,has_heating,has_dedicated_workspace,has_hair_dryer,has_iron,has_gym,has_bbq_grill,has_breakfast,has_fireplace,has_smoking_allowed,has_pets_allowed,has_wine_glasses,has_crib,has_city_skyline_view,has_river_view,has_luggage_dropoff_allowed,has_long_term_stays_allowed,has_private_entrance,has_exterior_security_cameras,has_elevator,has_lock_on_bedroom_door,has_tub,has_washer,has_pool,has_alarm,has_garden_courtyard_view,has_outdoor,has_free_parking,amenities_count,count_appliances_expensive,has_ott,host_experience_months,log_competition_count_1000m,inner_500_devided_1000,host_non_exposure,hosting_period,calculated_entire_rate,calculated_private_rate,calculated_shared_rate,room_type_Hotel room,room_type_Private room,room_type_Shared room,property_grouped_Hospitality,property_grouped_House,property_grouped_Other
1.0,1.0,1.0,0.88,0,1,6.0,1.0,3.0,3.0,30.0,30.0,365.0,365.0,1.0,61.0,38.0,0.0,60.0,4.53,4.58,4.58,4.26,4.47,0,1,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,28.0,3.0,0.0,41.0,2.302585092994046,0.1111111111111111,0,38.0,0.25,0.75,0.0,False,False,False,False,True,False
1.0,1.0,1.0,1.0,1,1,4.0,1.0,2.0,3.0,1.0,1.0,30.0,30.0,27.0,86.0,67.0,0.0,255.0,4.97,4.93,4.97,4.76,4.82,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,65.0,4.0,1.0,53.0,3.4339872044851463,0.2333333333333333,0,25.0,0.0,1.0,0.0,False,True,False,False,True,False
1.0,2.0,1.0,0.91,0,1,1.0,1.5,1.0,1.0,30.0,30.0,35.0,35.0,0.0,54.0,21.0,0.0,120.0,4.48,4.43,4.33,4.52,4.62,0,1,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,30.0,2.0,0.0,27.0,4.290459441148391,0.5138888888888888,1,27.0,0.5,0.5,0.0,False,True,False,False,False,False
1.0,1.0,1.0,0.9,0,1,2.0,1.0,1.0,1.0,30.0,30.0,90.0,90.0,23.0,83.0,37.0,0.0,0.0,4.81,4.84,4.84,4.51,4.76,0,1,8.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,37.0,5.0,0.0,171.0,2.19722457733622,0.375,1,137.0,0.375,0.625,0.0,False,True,False,False,False,False
4.0,3.0,0.6,0.8,0,1,1.0,1.0,1.0,1.0,30.0,30.0,365.0,365.0,0.0,0.0,3.0,0.0,120.0,4.67,5.0,4.67,4.33,4.33,0,1,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,12.0,0.0,0.0,29.0,4.31748811353631,0.1891891891891892,1,13.0,0.25,0.75,0.0,False,True,False,False,False,False
1.0,1.0,1.0,0.85,0,1,2.0,1.5,1.0,1.0,30.0,30.0,365.0,365.0,30.0,90.0,200.0,0.0,0.0,4.48,4.56,4.43,4.5,4.6,0,1,8.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,2.0,0.0,121.0,3.6635616461296463,0.5526315789473685,0,108.0,0.0,1.0,0.0,False,True,False,False,True,False
1.0,1.0,1.0,1.0,0,0,2.0,2.0,3.0,2.0,30.0,30.0,365.0,365.0,30.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,13.0,0.0,0.0,8.0,2.4849066497880004,0.4545454545454545,0,32.0,1.0,0.0,0.0,False,False,False,False,True,False
1.0,1.0,1.0,1.0,1,1,2.0,1.0,1.0,1.0,1.0,1.0,1125.0,1125.0,24.0,77.0,95.0,4.0,255.0,4.85,4.76,4.67,4.31,4.66,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,45.0,1.0,1.0,72.0,3.970291913552122,0.0384615384615384,0,26.0,0.0,1.0,0.0,False,True,False,False,True,False
1.0,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,30.0,30.0,180.0,180.0,1.0,61.0,27.0,0.0,180.0,5.0,4.85,4.93,4.85,4.89,0,1,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,24.0,4.0,0.0,105.0,2.3978952727983707,0.2,0,55.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,1.0,1.0,0.96,2,1,2.0,1.0,1.0,1.0,5.0,5.0,28.0,28.0,22.0,64.0,69.0,1.0,255.0,4.64,4.71,4.84,4.57,4.49,1,1,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,48.0,3.0,0.0,111.0,2.5649493574615367,0.0833333333333333,1,49.0,0.5,0.5,0.0,False,True,False,False,True,False
4.0,1.0,1.0,1.0,1,1,2.0,1.0,1.0,1.0,30.0,30.0,1125.0,1125.0,0.0,11.0,41.0,0.0,60.0,4.85,4.85,4.88,4.56,4.8,0,1,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,32.0,3.0,0.0,31.0,4.189654742026425,0.3692307692307692,1,25.0,0.0,1.0,0.0,False,True,False,False,True,False
1.0,3.0,0.57,0.25,0,1,4.0,1.0,3.0,3.0,30.0,30.0,365.0,365.0,0.0,44.0,10.0,0.0,0.0,5.0,5.0,4.8,4.8,4.9,0,1,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,3.0,1.0,102.0,3.49650756146648,0.15625,1,40.0,0.6666666666666666,0.3333333333333333,0.0,False,False,False,False,False,False
1.0,0.0,1.0,0.5,0,1,2.0,1.0,1.0,1.0,30.0,30.0,1125.0,1125.0,21.0,81.0,274.0,0.0,60.0,4.83,4.93,4.89,4.58,4.86,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,35.0,2.0,1.0,94.0,3.091042453358316,0.1428571428571428,0,86.0,0.0,1.0,0.0,False,True,False,False,True,False
1.0,2.0,1.0,0.83,1,0,2.0,1.0,1.0,1.0,3.0,3.0,30.0,30.0,20.0,58.0,82.0,0.0,243.0,4.8,4.84,4.77,4.79,4.76,1,1,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,25.0,5.0,0.0,93.0,4.007333185232471,0.4444444444444444,0,79.0,0.0,1.0,0.0,False,True,False,False,False,False
4.0,0.0,1.0,1.0,0,1,1.0,1.0,1.0,2.0,30.0,30.0,1125.0,1125.0,6.0,66.0,3.0,0.0,60.0,4.67,5.0,5.0,5.0,5.0,0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,46.0,2.0,1.0,39.0,3.295836866004329,0.2692307692307692,0,22.0,0.0,1.0,0.0,False,True,False,False,True,False
4.0,1.0,1.0,1.0,0,0,2.0,1.0,1.0,1.0,2.0,2.0,29.0,29.0,29.0,81.0,60.0,0.0,0.0,4.53,4.42,4.27,4.43,4.33,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,37.0,4.0,0.0,42.0,3.295836866004329,0.1538461538461538,0,39.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,3.0,0.71,1.0,0,1,6.0,1.0,3.0,3.0,30.0,30.0,365.0,365.0,0.0,31.0,3.0,0.0,180.0,4.33,4.33,4.67,4.0,4.0,0,1,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,33.0,3.4339872044851463,0.3,0,9.0,1.0,0.0,0.0,False,False,False,False,False,False
4.0,4.0,0.0,0.0,0,1,6.0,2.0,3.0,0.0,30.0,30.0,30.0,30.0,26.0,86.0,42.0,0.0,0.0,4.64,4.55,4.76,4.52,4.5,0,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,28.0,2.0,0.0,31.0,3.610917912644224,0.2777777777777778,1,31.0,1.0,0.0,0.0,False,False,False,False,True,False
1.0,1.0,1.0,1.0,1,0,2.0,1.0,1.0,2.0,1.0,2.0,1125.0,1125.0,2.0,54.0,127.0,0.0,255.0,4.98,4.98,4.98,4.89,4.95,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,54.0,2.0,1.0,109.0,3.555348061489413,0.3529411764705882,0,35.0,0.0,1.0,0.0,False,True,False,False,False,False
4.0,1.0,1.0,1.0,0,1,2.0,1.0,1.0,1.0,1.0,1.0,730.0,730.0,30.0,90.0,63.0,0.0,141.0,4.3,4.49,4.35,4.41,4.32,1,1,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,34.0,6.0,0.0,58.0,4.442651256490317,0.2976190476190476,0,52.0,0.0,1.0,0.0,False,True,False,False,True,False
1.0,0.0,1.0,0.96,0,1,2.0,1.0,1.0,1.0,30.0,30.0,90.0,90.0,0.0,0.0,28.0,0.0,0.0,4.57,4.68,4.43,4.79,4.61,0,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,4.0,1.0,61.0,4.110873864173311,0.45,1,47.0,0.0,1.0,0.0,False,True,False,False,True,False
4.0,2.0,1.0,1.0,0,1,2.0,1.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,90.0,301.0,0.0,60.0,4.56,4.69,4.5,4.56,4.56,0,1,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,1.0,107.0,3.5263605246161616,0.2727272727272727,1,79.0,0.3333333333333333,0.6666666666666666,0.0,False,True,False,False,True,False
1.0,0.0,1.0,0.96,0,1,1.0,1.0,1.0,1.0,30.0,30.0,1125.0,1125.0,29.0,89.0,2.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0,1,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,39.0,5.0,1.0,27.0,2.70805020110221,0.5,0,26.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,0.0,1.0,0.96,0,1,4.0,1.0,0.0,0.0,30.0,30.0,1125.0,1125.0,28.0,88.0,22.0,0.0,0.0,4.86,4.73,4.91,4.5,4.77,0,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17.0,1.0,0.0,42.0,2.5649493574615367,0.3333333333333333,1,33.0,1.0,0.0,0.0,False,False,False,False,False,False
4.0,3.0,0.9,0.96,0,1,2.0,1.0,1.0,1.0,2.0,2.0,730.0,730.0,29.0,89.0,124.0,0.0,255.0,4.79,4.76,4.8,4.76,4.77,1,1,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,32.0,3.0,0.0,69.0,3.713572066704308,0.225,1,69.0,0.0,1.0,0.0,False,True,False,False,True,False
4.0,4.0,0.3,0.0,0,1,1.0,1.0,1.0,1.0,60.0,60.0,99.0,99.0,30.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,42.0,6.0,0.0,2.0,3.737669618283368,0.1219512195121951,0,32.0,0.0,1.0,0.0,False,True,False,False,False,False
4.0,1.0,1.0,0.99,0,1,2.0,1.0,1.0,1.0,2.0,2.0,1125.0,1125.0,30.0,90.0,13.0,1.0,166.0,4.85,4.92,5.0,4.92,4.77,1,1,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,0.0,0.0,16.0,3.610917912644224,0.3333333333333333,0,10.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,1.0,1.0,1.0,1,1,2.0,1.0,2.0,2.0,2.0,2.0,1125.0,1125.0,30.0,90.0,41.0,1.0,255.0,4.98,4.83,4.93,4.59,4.76,1,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,22.0,2.0,1.0,123.0,2.079441541679836,0.1428571428571428,1,27.0,0.0,1.0,0.0,False,True,False,False,True,False
1.0,1.0,1.0,0.8,0,1,1.0,1.0,1.0,1.0,2.0,30.0,90.0,90.0,8.0,68.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1,1,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,27.0,2.0,0.0,64.0,5.135798437050262,0.2781065088757396,1,18.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,1.0,1.0,0.96,0,1,6.0,1.5,3.0,4.0,30.0,30.0,90.0,90.0,29.0,89.0,28.0,0.0,0.0,5.0,5.0,4.96,4.96,4.96,0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,49.0,5.0,1.0,142.0,4.663439094112067,0.238095238095238,1,29.0,1.0,0.0,0.0,False,False,False,False,True,False
1.0,2.0,1.0,1.0,0,0,4.0,1.0,1.0,1.0,30.0,30.0,1125.0,1125.0,0.0,15.0,18.0,1.0,120.0,4.89,4.83,4.89,4.78,4.83,0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,24.0,3.0,0.0,62.0,1.791759469228055,0.0,0,61.0,1.0,0.0,0.0,False,False,False,False,False,False
4.0,1.0,1.0,0.4,0,1,2.0,1.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,64.0,2.0,0.0,60.0,5.0,5.0,5.0,5.0,4.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,43.0,2.0,1.0,29.0,1.9459101490553128,0.3333333333333333,0,14.0,1.0,0.0,0.0,False,False,False,False,False,False
1.0,1.0,0.86,0.81,1,1,8.0,1.5,3.0,6.0,30.0,30.0,1125.0,1125.0,30.0,90.0,10.0,0.0,60.0,4.8,4.8,4.7,4.9,4.8,0,1,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,4.0,0.0,65.0,3.555348061489413,0.1176470588235294,1,26.0,1.0,0.0,0.0,False,False,False,False,False,False
4.0,1.0,1.0,1.0,1,1,2.0,1.0,1.0,1.0,30.0,30.0,1125.0,1125.0,0.0,59.0,24.0,0.0,120.0,4.58,4.54,4.79,4.42,4.58,0,1,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,24.0,2.0,0.0,69.0,3.912023005428146,0.5918367346938775,0,68.0,1.0,0.0,0.0,False,False,False,False,True,False
2.0,1.0,0.94,0.99,0,1,4.0,1.0,0.0,2.0,1.0,3.0,1125.0,1125.0,30.0,90.0,6.0,0.0,51.0,4.0,4.67,4.67,4.67,4.17,1,1,48.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,1.0,1.0,120.0,4.897839799950911,0.2406015037593984,1,33.0,1.0,0.0,0.0,False,False,False,False,False,False
4.0,1.0,1.0,0.35,1,1,4.0,1.0,2.0,2.0,30.0,30.0,365.0,365.0,18.0,78.0,1.0,0.0,60.0,5.0,5.0,5.0,5.0,5.0,0,1,8.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,26.0,4.02535169073515,0.4727272727272727,1,10.0,0.5,0.5,0.0,False,False,False,False,False,False
4.0,2.0,1.0,1.0,0,1,1.0,1.0,1.0,1.0,30.0,30.0,1125.0,1125.0,0.0,0.0,4.0,0.0,120.0,5.0,4.5,5.0,4.75,4.75,0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,33.0,4.0,0.0,107.0,3.295836866004329,0.4615384615384615,0,26.0,0.0,1.0,0.0,False,True,False,False,True,False
1.0,1.0,0.93,0.87,0,1,3.0,1.0,2.0,2.0,1.0,2.0,365.0,365.0,7.0,17.0,3.0,0.0,38.0,5.0,5.0,5.0,5.0,5.0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,38.0,3.0,0.0,44.0,3.218875824868201,0.25,0,2.0,0.0,1.0,0.0,False,True,False,False,True,False
4.0,1.0,1.0,0.55,1,1,1.0,1.0,1.0,1.0,30.0,30.0,365.0,365.0,29.0,89.0,1.0,0.0,0.0,5.0,5.0,4.0,4.0,5.0,0,1,7.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,4.0,0.0,17.0,2.5649493574615367,0.6666666666666666,0,15.0,0.1428571428571428,0.8571428571428571,0.0,False,True,False,False,False,False
1.0,1.0,1.0,0.31,1,1,3.0,1.0,1.0,2.0,30.0,30.0,1125.0,1125.0,1.0,61.0,10.0,0.0,240.0,4.9,5.0,4.8,4.9,4.4,0,1,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,38.0,4.0,0.0,90.0,3.4011973816621555,0.2758620689655172,1,44.0,0.6666666666666666,0.3333333333333333,0.0,False,False,False,False,False,False
1.0,1.0,1.0,0.91,0,0,2.0,1.0,1.0,1.0,2.0,2.0,29.0,29.0,4.0,35.0,30.0,1.0,141.0,4.47,4.57,4.13,4.47,4.43,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,21.0,2.0,0.0,56.0,1.791759469228055,0.8,1,33.0,0.0,1.0,0.0,False,True,False,False,True,False
1.0,1.0,1.0,0.93,1,1,2.0,2.0,1.0,1.0,30.0,30.0,1125.0,1125.0,0.0,0.0,153.0,0.0,60.0,4.55,4.63,4.38,4.63,4.58,0,1,11.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,93.0,4.007333185232471,0.3333333333333333,0,84.0,0.0909090909090909,0.9090909090909092,0.0,False,True,False,False,True,False
1.0,2.0,0.9,0.29,0,1,8.0,1.0,3.0,7.0,30.0,30.0,1125.0,1125.0,30.0,90.0,27.0,0.0,0.0,4.7,4.81,4.85,4.85,4.59,0,1,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,58.0,6.0,0.0,43.0,2.8903717578961645,0.2941176470588235,1,37.0,1.0,0.0,0.0,False,False,False,False,True,False
4.0,0.0,1.0,0.8,1,1,10.0,2.0,3.0,4.0,30.0,30.0,1125.0,1125.0,0.0,0.0,5.0,0.0,0.0,4.8,5.0,4.6,5.0,4.8,0,1,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,70.0,4.0,0.0,17.0,3.091042453358316,0.6190476190476191,1,77.0,0.25,0.75,0.0,False,False,False,False,False,False
1.0,1.0,1.0,0.93,1,1,4.0,1.0,2.0,3.0,1.0,1.0,365.0,365.0,30.0,84.0,29.0,1.0,255.0,4.9,4.97,4.93,4.9,4.72,1,1,11.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,31.0,3.0,0.0,93.0,3.5263605246161616,0.3636363636363636,0,12.0,0.0909090909090909,0.9090909090909092,0.0,False,True,False,False,True,False
