host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_identity_verified,accommodates,bathrooms,bedrooms,beds,off_peak_min,peak_min,peak_max,off_peak_max,availability_30,availability_90,number_of_reviews,number_of_reviews_l30d,estimated_occupancy_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,has_self_checkin,has_wifi,has_kitchen,has_dryer,has_air_conditioning,has_heating,has_dedicated_workspace,has_hair_dryer,has_iron,has_gym,has_bbq_grill,has_breakfast,has_fireplace,has_smoking_allowed,has_pets_allowed,has_wine_glasses,has_crib,has_city_skyline_view,has_river_view,has_luggage_dropoff_allowed,has_long_term_stays_allowed,has_private_entrance,has_exterior_security_cameras,has_elevator,has_lock_on_bedroom_door,has_tub,has_washer,has_pool,has_alarm,has_garden_courtyard_view,has_outdoor,has_free_parking,amenities_count,count_appliances_expensive,has_ott,host_experience_months,log_competition_count_1000m,inner_500_devided_1000,host_non_exposure,hosting_period,calculated_entire_rate,calculated_private_rate,calculated_shared_rate,room_type_Hotel room,room_type_Private room,room_type_Shared room,property_grouped_Hospitality,property_grouped_House,property_grouped_Other
4.0,1.0,1.0,1.0,0,0,1.0,1.5,1.0,1.0,30.0,30.0,1125.0,1125.0,0.0,0.0,42.0,0.0,0.0,4.93,4.95,4.76,4.93,4.81,0,1,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,1.0,0.0,40.0,4.23410650459726,0.1617647058823529,1,39.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,1.0,1.0,0.78,0,1,6.0,3.0,2.0,2.0,30.0,30.0,60.0,60.0,0.0,31.0,45.0,0.0,0.0,4.87,4.93,4.84,4.84,4.71,0,1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,37.0,6.0,0.0,144.0,5.849324779946859,0.2341040462427745,0,142.0,0.3333333333333333,0.6666666666666666,0.0,False,False,False,False,False,False
1.0,0.0,1.0,0.94,0,1,2.0,1.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,90.0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,2.0,0.0,124.0,5.153291594497779,0.1860465116279069,0,18.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,0.0,1.0,0.94,0,1,2.0,1.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,90.0,28.0,0.0,0.0,4.93,4.96,4.89,4.86,4.96,0,1,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,56.0,4.0,1.0,64.0,4.700480365792417,0.3119266055045872,0,30.0,0.5,0.5,0.0,False,True,False,False,False,False
1.0,1.0,1.0,0.67,0,1,2.0,1.0,1.0,1.0,30.0,30.0,90.0,90.0,8.0,50.0,2.0,0.0,60.0,5.0,5.0,5.0,5.0,5.0,0,1,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,52.0,6.0,0.0,178.0,5.4638318050256105,0.1787234042553191,1,40.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,2.0,2.0,1125.0,1125.0,13.0,35.0,156.0,4.0,255.0,4.81,4.85,4.92,4.71,4.78,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,49.0,4.0,1.0,139.0,6.236369590203704,0.2509803921568627,0,102.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,2.0,1.0,1.0,0,1,2.0,2.0,1.0,1.0,30.0,30.0,1125.0,1125.0,0.0,40.0,55.0,0.0,0.0,4.84,4.84,4.89,4.71,4.73,0,1,10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,40.0,6.0,0.0,33.0,6.089044875446846,0.3045454545454545,0,30.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,1.0,1.0,0.99,0,1,2.0,1.0,0.0,1.0,1.0,1.0,1125.0,1125.0,7.0,21.0,409.0,4.0,255.0,4.75,4.85,4.66,4.73,4.71,1,1,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,6.0,0.0,111.0,6.161207321695077,0.2832980972515856,0,81.0,1.0,0.0,0.0,False,False,False,False,False,False
1.0,1.0,1.0,0.87,0,0,2.0,1.0,0.0,2.0,30.0,30.0,30.0,30.0,28.0,88.0,4.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0,1,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,23.0,4.0,0.0,77.0,4.204692619390966,0.2121212121212121,1,75.0,0.5,0.5,0.0,False,True,False,False,False,False
1.0,0.0,1.0,0.94,0,1,2.0,1.0,2.0,2.0,30.0,30.0,1125.0,1125.0,0.0,56.0,6.0,0.0,0.0,4.5,4.83,4.67,4.0,4.17,0,1,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,44.0,4.0,0.0,138.0,3.912023005428146,0.3469387755102041,1,37.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,1.0,1.0,0.4,0,1,2.0,1.0,0.0,0.0,30.0,30.0,120.0,120.0,0.0,1.0,125.0,0.0,60.0,4.64,4.84,4.71,4.55,4.67,0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,4.0,0.0,175.0,5.849324779946859,0.3063583815028902,1,174.0,1.0,0.0,0.0,False,False,False,False,False,False
1.0,2.0,1.0,0.95,0,1,2.0,1.0,1.0,1.0,1.0,2.0,15.0,15.0,3.0,10.0,541.0,4.0,255.0,4.96,4.97,4.98,4.95,4.93,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,33.0,2.0,0.0,120.0,4.51085950651685,0.2777777777777778,0,101.0,0.0,1.0,0.0,False,True,False,False,True,False
1.0,1.0,1.0,1.0,1,1,2.0,1.0,1.0,1.0,30.0,30.0,1125.0,1125.0,0.0,0.0,1.0,0.0,60.0,5.0,5.0,5.0,4.0,5.0,0,1,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,2.0,1.0,37.0,6.251903883165888,0.2413127413127413,1,9.0,1.0,0.0,0.0,False,False,False,False,False,False
1.0,1.0,1.0,0.8,1,1,12.0,2.0,3.0,8.0,1.0,4.0,365.0,365.0,11.0,55.0,122.0,1.0,255.0,4.93,4.95,4.95,4.93,4.77,1,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,56.0,5.0,1.0,132.0,4.343805421853684,0.25,1,93.0,1.0,0.0,0.0,False,False,False,False,True,False
1.0,3.0,1.0,0.81,1,1,2.0,1.0,1.0,1.0,30.0,30.0,90.0,90.0,8.0,9.0,83.0,0.0,240.0,4.95,4.99,4.89,4.8,4.83,0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,47.0,2.0,0.0,136.0,5.60947179518496,0.2205882352941176,0,46.0,1.0,0.0,0.0,False,False,False,False,False,False
2.0,2.0,1.0,1.0,1,1,8.0,2.0,4.0,4.0,31.0,31.0,180.0,200.0,11.0,37.0,7.0,0.0,62.0,5.0,5.0,4.57,4.57,4.71,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,54.0,7.0,0.0,174.0,5.017279836814924,0.1533333333333333,1,115.0,1.0,0.0,0.0,False,False,False,False,True,False
4.0,1.0,1.0,0.97,0,1,2.0,1.0,2.0,2.0,1.0,4.0,1125.0,1125.0,25.0,85.0,23.0,0.0,255.0,4.65,4.7,4.87,4.65,4.57,1,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,6.0,0.0,45.0,3.8501476017100575,0.3478260869565217,1,19.0,1.0,0.0,0.0,False,False,False,False,True,False
1.0,1.0,0.9,0.33,0,1,2.0,2.0,1.0,0.0,30.0,30.0,365.0,365.0,30.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,14.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,5.805134968916488,0.2628398791540785,0,36.0,0.0,1.0,0.0,False,True,False,False,False,False
4.0,1.0,1.0,0.98,1,1,6.0,1.0,2.0,3.0,1.0,5.0,365.0,365.0,4.0,39.0,56.0,4.0,255.0,5.0,4.96,5.0,4.96,4.88,1,1,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,49.0,7.0,0.0,18.0,5.303304908059076,0.22,1,17.0,1.0,0.0,0.0,False,False,False,False,False,False
4.0,1.0,1.0,0.94,0,1,1.0,1.0,1.0,1.0,30.0,30.0,365.0,365.0,4.0,64.0,1.0,0.0,60.0,5.0,5.0,5.0,5.0,5.0,0,1,25.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,3.0,0.0,22.0,5.081404364984463,0.25625,1,4.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,2.0,1.0,0.91,1,1,1.0,1.0,1.0,1.0,30.0,30.0,55.0,55.0,13.0,43.0,96.0,0.0,180.0,4.77,4.78,4.74,4.84,4.72,0,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,24.0,2.0,0.0,117.0,5.488937726156687,0.2282157676348547,0,89.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,1.0,1.0,1.0,0,1,2.0,2.0,1.0,1.0,30.0,30.0,365.0,365.0,15.0,75.0,1.0,0.0,60.0,3.0,3.0,2.0,4.0,2.0,0,1,5.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,5.0,0.0,10.0,5.54907608489522,0.30078125,0,9.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,1.0,1.0,0.4,0,1,1.0,1.0,1.0,1.0,30.0,30.0,365.0,365.0,29.0,89.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0,1,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,110.0,6.113682179832232,0.3148558758314856,1,30.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,2.0,1.0,0.91,1,1,1.0,1.0,1.0,1.0,31.0,31.0,720.0,720.0,0.0,46.0,64.0,1.0,248.0,4.89,4.91,4.95,4.53,4.89,0,1,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,29.0,5.0,0.0,77.0,5.953243334287785,0.2838541666666667,1,76.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,2.0,1.0,0.67,1,1,2.0,2.0,4.0,1.0,30.0,30.0,50.0,50.0,30.0,90.0,145.0,0.0,180.0,4.95,4.95,4.92,4.85,4.93,0,1,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,5.0,0.0,69.0,4.30406509320417,0.2602739726027397,0,66.0,0.0,1.0,0.0,False,True,False,False,True,False
1.0,1.0,1.0,0.78,1,1,5.0,1.0,3.0,3.0,30.0,30.0,180.0,180.0,30.0,90.0,14.0,0.0,120.0,4.79,4.79,4.86,4.71,4.71,0,1,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,5.0,0.0,106.0,5.010635294096256,0.4496644295302013,1,35.0,1.0,0.0,0.0,False,False,False,False,True,False
1.0,1.0,1.0,0.93,1,1,2.0,1.0,1.0,1.0,1.0,2.0,730.0,730.0,7.0,34.0,522.0,9.0,255.0,4.93,4.93,4.91,4.79,4.83,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,45.0,5.0,1.0,78.0,6.192362489474872,0.2971311475409836,0,77.0,1.0,0.0,0.0,False,False,False,False,True,False
1.0,1.0,1.0,1.0,1,1,2.0,1.0,0.0,0.0,2.0,2.0,1125.0,1125.0,4.0,9.0,135.0,0.0,255.0,4.82,4.9,4.91,4.48,4.75,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,42.0,3.0,1.0,41.0,5.840641657373398,0.3032069970845481,0,36.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,1.0,1.0,1.0,1,1,6.0,1.5,3.0,3.0,2.0,2.0,1125.0,1125.0,3.0,14.0,198.0,2.0,255.0,4.84,4.87,4.73,4.97,4.74,1,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,63.0,5.0,1.0,154.0,5.717027701406222,0.2937293729372937,1,86.0,1.0,0.0,0.0,False,False,False,False,True,False
4.0,3.0,0.8,0.25,0,1,2.0,1.0,1.0,1.0,30.0,30.0,1125.0,1125.0,13.0,73.0,11.0,0.0,60.0,4.0,4.18,4.18,4.45,4.0,0,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,3.0,0.0,87.0,4.584967478670572,0.2577319587628865,1,81.0,1.0,0.0,0.0,False,False,False,False,False,False
1.0,1.0,1.0,0.9,0,1,2.0,3.0,1.0,1.0,30.0,30.0,1125.0,1125.0,0.0,0.0,12.0,0.0,120.0,4.33,4.42,4.17,4.5,4.0,0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,40.0,5.0,1.0,135.0,5.717027701406222,0.264026402640264,1,123.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,2.0,0.96,0.39,0,1,1.0,1.0,1.0,1.0,90.0,90.0,90.0,90.0,2.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,27.0,4.0,0.0,4.0,5.683579767338681,0.2593856655290102,1,36.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,1.0,1.0,0.73,1,1,2.0,1.5,1.0,1.0,30.0,1000.0,1000.0,1125.0,0.0,56.0,34.0,0.0,120.0,4.82,4.91,4.79,4.28,4.69,0,1,22.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,32.0,5.0,0.0,152.0,6.12029741895095,0.2973568281938326,1,118.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,2.0,0.95,0.25,0,1,1.0,1.0,1.0,0.0,30.0,30.0,1125.0,1125.0,23.0,83.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,4.67,0,1,9.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,116.0,4.983606621708336,0.4482758620689655,1,34.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,0.0,1.0,0.94,0,1,2.0,1.0,1.0,1.0,30.0,30.0,1125.0,1125.0,29.0,89.0,43.0,0.0,0.0,4.47,4.65,4.63,4.19,4.51,0,1,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,45.0,4.859812404361672,0.265625,0,43.0,0.0,1.0,0.0,False,True,False,False,False,False
4.0,0.0,1.0,0.94,0,1,2.0,1.0,1.0,1.0,30.0,30.0,30.0,30.0,29.0,89.0,7.0,0.0,0.0,4.57,4.57,4.14,4.57,4.29,0,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,126.0,3.8501476017100575,0.1956521739130435,1,125.0,0.0,1.0,0.0,False,True,False,False,False,False
4.0,1.0,1.0,0.99,1,1,4.0,1.0,1.0,2.0,2.0,2.0,1125.0,1125.0,14.0,71.0,48.0,0.0,255.0,4.9,4.94,4.83,4.54,4.77,1,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,49.0,5.0,0.0,29.0,3.4657359027997265,0.1290322580645161,0,20.0,1.0,0.0,0.0,False,False,False,False,False,False
1.0,0.0,1.0,1.0,0,1,2.0,0.0,0.0,1.0,30.0,30.0,1125.0,1125.0,22.0,78.0,7.0,0.0,0.0,4.0,4.14,4.0,4.29,3.86,0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,4.0,0.0,114.0,6.093569770045136,0.2398190045248869,0,69.0,1.0,0.0,0.0,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1,0,7.0,1.0,2.0,3.0,30.0,30.0,1125.0,1125.0,0.0,0.0,151.0,0.0,240.0,4.43,4.69,4.53,4.39,4.58,0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21.0,3.0,0.0,164.0,5.3981627015177525,0.2227272727272727,0,123.0,1.0,0.0,0.0,False,False,False,False,False,False
1.0,3.0,1.0,0.67,1,1,2.0,1.0,1.0,1.0,30.0,30.0,46.0,46.0,26.0,86.0,72.0,0.0,240.0,4.82,4.84,4.73,4.65,4.68,0,1,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,51.0,4.0,0.0,153.0,5.313205979041787,0.2623762376237624,0,136.0,0.5,0.5,0.0,False,True,False,False,False,False
1.0,1.0,1.0,0.37,0,1,4.0,2.0,1.0,5.0,5.0,5.0,29.0,29.0,29.0,58.0,40.0,0.0,13.0,4.93,4.88,4.9,4.55,4.7,1,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,62.0,3.0,1.0,129.0,5.736572297479192,0.174757281553398,0,34.0,0.0,1.0,0.0,False,True,False,False,False,False
1.0,0.0,1.0,0.94,0,0,2.0,1.0,1.0,0.0,30.0,30.0,1125.0,1125.0,30.0,90.0,51.0,0.0,0.0,4.78,4.76,4.8,4.43,4.67,0,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,44.0,4.0,0.0,109.0,5.8664680569332965,0.3323863636363636,0,40.0,0.0,1.0,0.0,False,True,False,False,False,False
4.0,0.0,1.0,0.94,1,2,2.0,1.0,1.0,1.0,30.0,30.0,1125.0,1125.0,0.0,0.0,6.0,0.0,255.0,5.0,4.83,5.0,5.0,4.83,0,1,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,40.0,3.0,0.0,104.0,3.784189633918261,0.3023255813953488,1,19.0,1.0,0.0,0.0,False,False,False,False,False,False
1.0,2.0,1.0,0.77,1,1,2.0,1.0,0.0,2.0,3.0,3.0,25.0,25.0,17.0,17.0,16.0,0.0,38.0,4.75,4.94,4.94,4.44,4.44,1,1,14.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,113.0,4.912654885736052,0.3037037037037037,1,106.0,1.0,0.0,0.0,False,False,False,False,False,False
1.0,1.0,1.0,0.97,0,1,1.0,1.0,1.0,1.0,30.0,30.0,1125.0,1125.0,20.0,80.0,113.0,0.0,120.0,4.61,4.64,4.76,4.57,4.67,0,1,9.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,24.0,2.0,1.0,138.0,6.042632833682381,0.2904761904761905,1,49.0,0.3333333333333333,0.6666666666666666,0.0,False,True,False,False,False,False
