id,latitude,longitude,neighbourhood_cleansed,neighbourhood_group_cleansed,price
15819665.0,40.68352,-73.90748,Bushwick,Brooklyn,99.0
14472272.0,40.69386,-73.9457,Bedford-Stuyvesant,Brooklyn,67.0
6.80586350161739e+17,40.63465,-74.02301,Bay Ridge,Brooklyn,170.0
1.2078965400949422e+18,40.6981255,-73.9307007,Bushwick,Brooklyn,79.0
5.6654824554922496e+17,40.681412,-74.001175,Carroll Gardens,Brooklyn,300.0
1.1631458704843423e+18,40.6673347,-73.9324069,Crown Heights,Brooklyn,337.0
13877683.0,40.68102,-73.91096,Bedford-Stuyvesant,Brooklyn,128.0
1.0362761858601588e+18,40.7054036,-73.9201135,Bushwick,Brooklyn,46.0
29659322.0,40.69523,-73.93519,Bedford-Stuyvesant,Brooklyn,63.0
1.325359920175203e+18,40.63634,-73.97255,Kensington,Brooklyn,77.0
44580169.0,40.68956,-73.95459,Bedford-Stuyvesant,Brooklyn,101.0
45469752.0,40.70071,-73.93886,Bushwick,Brooklyn,43.0
5.915250782899361e+17,40.67966,-73.95783,Crown Heights,Brooklyn,160.0
1.1456498372861292e+18,40.71559,-73.95344,Williamsburg,Brooklyn,277.0
7.057127539300294e+17,40.68906,-73.87221,Cypress Hills,Brooklyn,55.0
1.2938049159551703e+18,40.6288191,-73.90365940000001,Canarsie,Brooklyn,80.0
52995360.0,40.580646281994674,-73.96369229418829,Brighton Beach,Brooklyn,160.0
53188172.0,40.69087,-73.93648,Bedford-Stuyvesant,Brooklyn,190.0
1.1175610894851428e+18,40.6851278,-73.9421023,Bedford-Stuyvesant,Brooklyn,119.0
44902498.0,40.66068,-73.98494,South Slope,Brooklyn,139.0
7.86557479422954e+17,40.64227984760616,-74.02172230126081,Sunset Park,Brooklyn,95.0
170761.0,40.68877615321917,-73.97762359693657,Fort Greene,Brooklyn,106.0
6.805630590503962e+17,40.64084,-73.89477,Canarsie,Brooklyn,363.0
1.0319169754239456e+18,40.68116,-73.97014,Prospect Heights,Brooklyn,718.0
46640630.0,40.6275,-73.9006,Canarsie,Brooklyn,103.0
1.0709010524208484e+18,40.67227362524883,-73.94716576154329,Crown Heights,Brooklyn,187.0
34542125.0,40.70426,-73.94074,Williamsburg,Brooklyn,157.0
9.369998030983684e+17,40.64209,-73.94433,East Flatbush,Brooklyn,90.0
51198851.0,40.68428,-73.98753,Gowanus,Brooklyn,402.0
51450548.0,40.68391,-73.92456,Bedford-Stuyvesant,Brooklyn,372.0
43132765.0,40.68418,-73.91487,Bedford-Stuyvesant,Brooklyn,103.0
44631028.0,40.66278,-73.86049,East New York,Brooklyn,152.0
18838040.0,40.72904,-73.95469,Greenpoint,Brooklyn,299.0
46671693.0,40.7304,-73.95516,Greenpoint,Brooklyn,86.0
49447343.0,40.68914,-73.90994,Bushwick,Brooklyn,119.0
10980678.0,40.67895,-73.95626,Crown Heights,Brooklyn,279.0
52675191.0,40.70585,-73.94355,Williamsburg,Brooklyn,126.0
9675064.0,40.63155,-73.90812,Canarsie,Brooklyn,76.0
30695144.0,40.71631,-73.96428,Williamsburg,Brooklyn,450.0
6.001136952732605e+17,40.70147852169589,-73.91166880228543,Bushwick,Brooklyn,136.0
9.641253987578408e+17,40.67830130122186,-73.9134824193457,Bedford-Stuyvesant,Brooklyn,55.0
37549695.0,40.68764783938008,-73.95362011621947,Bedford-Stuyvesant,Brooklyn,89.0
437352.0,40.66902,-73.98884,South Slope,Brooklyn,155.0
6.977193119885907e+17,40.67263,-73.91716,Crown Heights,Brooklyn,64.0
1.164508379062773e+18,40.680908517281615,-73.91684596555746,Bedford-Stuyvesant,Brooklyn,81.0
9.958847566394168e+17,40.6589523,-73.9181803,East Flatbush,Brooklyn,101.0
16396729.0,40.68972,-73.91512,Bushwick,Brooklyn,69.0
6.588521888012893e+17,40.6270978,-73.91303549999999,Bergen Beach,Brooklyn,288.0
42795515.0,40.57574,-73.96294,Brighton Beach,Brooklyn,56.0
20089288.0,40.68767047938851,-73.87235950368562,Cypress Hills,Brooklyn,43.0
8.034880913929766e+17,40.639374409923455,-73.95473800599575,Flatbush,Brooklyn,53.0
31301754.0,40.67174600201928,-73.91131835725108,Brownsville,Brooklyn,70.0
3283409.0,40.68752,-73.92381,Bedford-Stuyvesant,Brooklyn,195.0
50697485.0,40.71666,-73.95862,Williamsburg,Brooklyn,240.0
1.1769233804179172e+18,40.695148423470464,-73.9450390277419,Bedford-Stuyvesant,Brooklyn,37.0
46449888.0,40.70858107096559,-73.96545563512909,Williamsburg,Brooklyn,185.0
7806322.0,40.67391,-73.89394,East New York,Brooklyn,212.0
29628.0,40.68292,-73.96381,Clinton Hill,Brooklyn,139.0
8.681379295140172e+17,40.72554094061817,-73.94779546336628,Greenpoint,Brooklyn,436.0
3352608.0,40.60883,-73.94803,Sheepshead Bay,Brooklyn,255.0
50044566.0,40.67652,-73.95729,Crown Heights,Brooklyn,54.0
1.0161559859251404e+18,40.6887781,-73.9529969,Bedford-Stuyvesant,Brooklyn,114.0
12852083.0,40.68392,-73.98649,Gowanus,Brooklyn,175.0
53151823.0,40.63984,-73.97482,Kensington,Brooklyn,82.0
8.856777955872082e+17,40.66361525607849,-73.88550955835228,East New York,Brooklyn,124.0
42935943.0,40.70261,-73.94373,Williamsburg,Brooklyn,48.0
433414.0,40.68566,-73.96781,Clinton Hill,Brooklyn,144.0
22343909.0,40.69539,-73.94954,Bedford-Stuyvesant,Brooklyn,127.0
8323015.0,40.64272,-73.94819,East Flatbush,Brooklyn,92.0
79067.0,40.68337,-73.96253,Clinton Hill,Brooklyn,350.0
1.0491876537153294e+18,40.70586049388714,-73.95161927468943,Williamsburg,Brooklyn,152.0
6.872137579478643e+17,40.68766280804368,-73.91774531453848,Bushwick,Brooklyn,52.0
9.588915837041046e+17,40.691418120093495,-73.93999155806766,Bedford-Stuyvesant,Brooklyn,164.0
1.2218442171416584e+18,40.65646075969157,-73.95311334288786,Prospect-Lefferts Gardens,Brooklyn,103.0
1.1812651243238218e+18,40.70541544715653,-73.94451346320076,Williamsburg,Brooklyn,52.0
7.951103698329367e+17,40.6962962,-73.9720502,Fort Greene,Brooklyn,124.0
6.52993992835733e+17,40.6880231,-73.94297399999999,Bedford-Stuyvesant,Brooklyn,55.0
23772767.0,40.71909,-73.94935,Williamsburg,Brooklyn,125.0
5.948080929926383e+17,40.72166039310881,-73.96201991866093,Williamsburg,Brooklyn,350.0
6.666876892021332e+17,40.7007,-73.91441,Bushwick,Brooklyn,124.0
9.05154913221917e+17,40.69753389665124,-73.9227042927724,Bushwick,Brooklyn,100.0
6.563949749947167e+17,40.64136,-73.95559,Flatbush,Brooklyn,311.0
14931156.0,40.66022,-73.95277,Prospect-Lefferts Gardens,Brooklyn,78.0
9.93534425755322e+17,40.73023,-73.9559645,Greenpoint,Brooklyn,57.0
35078721.0,40.68286,-73.8859,Cypress Hills,Brooklyn,80.0
8.287976023163267e+17,40.62831,-73.93634,Flatlands,Brooklyn,163.0
30531246.0,40.70747,-73.94856,Williamsburg,Brooklyn,220.0
9.370203956753268e+17,40.64219,-73.94381,East Flatbush,Brooklyn,90.0
1.3138313226132365e+18,40.68967,-73.90995,Bushwick,Brooklyn,46.0
